,name,retail,link,image,size,return_1month,model,collab,classic,limited_release,GS,model_encode,profit_1month
76,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11,0.363636364,Jordan 5,0,0,0,0,11,1
77,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11.5,0.25,Jordan 5,0,0,0,0,11,1
78,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,0.25,Jordan 5,0,0,0,0,11,1
79,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12.5,0.477272727,Jordan 5,0,0,0,0,11,1
80,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",13,0.25,Jordan 5,0,0,0,0,11,1
81,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",14,0.363636364,Jordan 5,0,0,0,0,11,1
82,Jordan 5 Retro Black Metallic (2016),220,https://stockx.com/jordan-5-retro-black-metallic-2016,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",15,0.363636364,Jordan 5,0,0,0,0,11,1
83,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7,1.96875,Jordan 1 High,0,1,1,0,3,1
84,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7.5,1.453125,Jordan 1 High,0,1,1,0,3,1
85,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8,1.0625,Jordan 1 High,0,1,1,0,3,1
86,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8.5,1.34375,Jordan 1 High,0,1,1,0,3,1
87,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9,1.34375,Jordan 1 High,0,1,1,0,3,1
88,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9.5,1.3375,Jordan 1 High,0,1,1,0,3,1
89,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,1.284375,Jordan 1 High,0,1,1,0,3,1
90,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10.5,1.210714286,Jordan 1 High,0,1,1,0,3,1
91,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11,1.265625,Jordan 1 High,0,1,1,0,3,1
92,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11.5,1.234375,Jordan 1 High,0,1,1,0,3,1
93,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,1.190625,Jordan 1 High,0,1,1,0,3,1
94,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12.5,0.6875,Jordan 1 High,0,1,1,0,3,1
95,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",13,0.852083333,Jordan 1 High,0,1,1,0,3,1
96,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",13.5,1.34375,Jordan 1 High,0,1,1,0,3,1
97,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",14,0.78125,Jordan 1 High,0,1,1,0,3,1
98,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",15,1.1875,Jordan 1 High,0,1,1,0,3,1
99,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",16,0.71875,Jordan 1 High,0,1,1,0,3,1
100,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",17,1.34375,Jordan 1 High,0,1,1,0,3,1
101,"Jordan 1 Retro Bred ""Banned"" (2016)",160,https://stockx.com/jordan-1-retro-bred-2016,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",18,1.34375,Jordan 1 High,0,1,1,0,3,1
109,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",4,2.386363636,Yeezy 350 V2,0,1,1,0,19,1
110,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",5,1.886363636,Yeezy 350 V2,0,1,1,0,19,1
111,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",5.5,2.593181818,Yeezy 350 V2,0,1,1,0,19,1
112,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",6,2.268181818,Yeezy 350 V2,0,1,1,0,19,1
113,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",6.5,1.772727273,Yeezy 350 V2,0,1,1,0,19,1
114,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7,1.929545455,Yeezy 350 V2,0,1,1,0,19,1
115,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7.5,1.727272727,Yeezy 350 V2,0,1,1,0,19,1
116,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8,1.913636364,Yeezy 350 V2,0,1,1,0,19,1
117,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8.5,2.886363636,Yeezy 350 V2,0,1,1,0,19,1
118,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9,3.461363636,Yeezy 350 V2,0,1,1,0,19,1
119,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9.5,2,Yeezy 350 V2,0,1,1,0,19,1
120,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,1.911363636,Yeezy 350 V2,0,1,1,0,19,1
121,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10.5,2.118181818,Yeezy 350 V2,0,1,1,0,19,1
122,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11,2.386363636,Yeezy 350 V2,0,1,1,0,19,1
123,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11.5,2.272727273,Yeezy 350 V2,0,1,1,0,19,1
124,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,2.045454545,Yeezy 350 V2,0,1,1,0,19,1
125,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",13,2.136363636,Yeezy 350 V2,0,1,1,0,19,1
126,adidas Yeezy Boost 350 V2 Beluga,220,https://stockx.com/adidas-yeezy-boost-350-v2-steeple-grey-beluga-solar-red,"https://stockx.imgix.net/Adidas-Yeezy-Boost-350-Low-V2-Steeple-Gray-Beluga-Solar-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",14,2.090909091,Yeezy 350 V2,0,1,1,0,19,1
127,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7,0.25,Adidas NMD,1,0,1,0,0,1
128,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8,0.4375,Adidas NMD,1,0,1,0,0,1
129,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8.5,1.175,Adidas NMD,1,0,1,0,0,1
130,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9,0.6875,Adidas NMD,1,0,1,0,0,1
131,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9.5,0.583333333,Adidas NMD,1,0,1,0,0,1
132,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,0.583333333,Adidas NMD,1,0,1,0,0,1
133,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10.5,0.854166667,Adidas NMD,1,0,1,0,0,1
134,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11,0.791666667,Adidas NMD,1,0,1,0,0,1
135,adidas NMD HU Pharrell Human Race Scarlet,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-scarlet,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Scarlet.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11.5,1.145833333,Adidas NMD,1,0,1,0,0,1
136,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",8.5,2.025,Adidas NMD,1,0,1,0,0,1
137,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",9,0.979166667,Adidas NMD,1,0,1,0,0,1
138,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",9.5,1.8125,Adidas NMD,1,0,1,0,0,1
139,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",10,0.708333333,Adidas NMD,1,0,1,0,0,1
140,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",8.5,2.025,Adidas NMD,1,0,1,0,0,1
141,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",9,0.979166667,Adidas NMD,1,0,1,0,0,1
142,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",9.5,1.8125,Adidas NMD,1,0,1,0,0,1
143,adidas NMD R1 Pharrell HU Hue Man Tangerine,240,https://stockx.com/adidas-nmd-hu-pharrell-williams-tangerine,"https://stockx.imgix.net/Adidas-NMD-HU-Pharrell-Williams-Tangerine-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555964237",10,0.708333333,Adidas NMD,1,0,1,0,0,1
144,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",8.5,1.844444444,Jordan 12,1,0,1,0,7,1
145,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",9,1.666666667,Jordan 12,1,0,1,0,7,1
146,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",9.5,2.074074074,Jordan 12,1,0,1,0,7,1
147,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",10,1.844444444,Jordan 12,1,0,1,0,7,1
148,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",10.5,1.777777778,Jordan 12,1,0,1,0,7,1
149,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",11,1.855555556,Jordan 12,1,0,1,0,7,1
150,Jordan 12 Retro OVO White,225,https://stockx.com/jordan-12-retro-ovo-white,"https://stockx.imgix.net/Jordan-12-Retro-OVO-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050030",12,1.977777778,Jordan 12,1,0,1,0,7,1
